时间, NPU_ID, Aicore使用率(%), HBM使用率(%)
2025-10-17 10:07:10, 7, 0, 83
2025-10-17 10:07:16, 0, 62, 95
2025-10-17 10:07:16, 1, 63, 95
2025-10-17 10:07:16, 2, 88, 95
2025-10-17 10:07:16, 3, 62, 95
2025-10-17 10:07:16, 4, 0, 83
2025-10-17 10:07:16, 5, 0, 83
2025-10-17 10:07:16, 6, 0, 83
2025-10-17 10:07:16, 7, 0, 83
2025-10-17 10:07:21, 0, 63, 95
2025-10-17 10:07:21, 1, 88, 95
2025-10-17 10:07:21, 2, 30, 95
2025-10-17 10:07:21, 3, 87, 95
2025-10-17 10:07:21, 4, 0, 83
2025-10-17 10:07:21, 5, 0, 83
2025-10-17 10:07:21, 6, 0, 83
2025-10-17 10:07:21, 7, 0, 83
2025-10-17 10:07:27, 0, 55, 95
2025-10-17 10:07:27, 1, 86, 95
2025-10-17 10:07:27, 2, 62, 95
2025-10-17 10:07:27, 3, 61, 95
2025-10-17 10:07:27, 4, 0, 83
2025-10-17 10:07:27, 5, 0, 83
2025-10-17 10:07:27, 6, 0, 83
2025-10-17 10:07:27, 7, 0, 83
2025-10-17 10:07:33, 0, 88, 95
2025-10-17 10:07:33, 1, 62, 95
2025-10-17 10:07:33, 2, 55, 95
2025-10-17 10:07:33, 3, 62, 95
2025-10-17 10:07:33, 4, 0, 83
2025-10-17 10:07:33, 5, 0, 83
2025-10-17 10:07:33, 6, 0, 83
2025-10-17 10:07:33, 7, 0, 83
2025-10-17 10:07:38, 0, 88, 95
2025-10-17 10:07:38, 1, 62, 95
2025-10-17 10:07:38, 2, 88, 95
2025-10-17 10:07:38, 3, 63, 95
2025-10-17 10:07:38, 4, 0, 83
2025-10-17 10:07:38, 5, 0, 83
2025-10-17 10:07:38, 6, 0, 83
2025-10-17 10:07:38, 7, 0, 83
2025-10-17 10:07:44, 0, 72, 95
2025-10-17 10:07:44, 1, 58, 95
2025-10-17 10:07:44, 2, 62, 95
2025-10-17 10:07:44, 3, 62, 95
2025-10-17 10:07:44, 4, 0, 83
2025-10-17 10:07:44, 5, 0, 83
2025-10-17 10:07:44, 6, 0, 83
2025-10-17 10:07:44, 7, 0, 83
2025-10-17 10:07:49, 0, 88, 95
2025-10-17 10:07:49, 1, 87, 95
2025-10-17 10:07:49, 2, 23, 95
2025-10-17 10:07:49, 3, 86, 95
2025-10-17 10:07:49, 4, 0, 83
2025-10-17 10:07:49, 5, 0, 83
2025-10-17 10:07:49, 6, 0, 83
2025-10-17 10:07:49, 7, 0, 83
2025-10-17 10:07:55, 0, 62, 95
2025-10-17 10:07:55, 1, 64, 95
2025-10-17 10:07:55, 2, 88, 95
2025-10-17 10:07:55, 3, 13, 95
2025-10-17 10:07:55, 4, 0, 83
2025-10-17 10:07:55, 5, 0, 83
2025-10-17 10:07:55, 6, 0, 83
2025-10-17 10:07:55, 7, 0, 83
2025-10-17 10:08:01, 0, 58, 95
2025-10-17 10:08:01, 1, 88, 95
2025-10-17 10:08:01, 2, 59, 95
2025-10-17 10:08:01, 3, 60, 95
2025-10-17 10:08:01, 4, 0, 83
2025-10-17 10:08:01, 5, 0, 83
2025-10-17 10:08:01, 6, 0, 83
2025-10-17 10:08:01, 7, 0, 83
2025-10-17 10:08:06, 0, 31, 95
2025-10-17 10:08:06, 1, 90, 95
2025-10-17 10:08:06, 2, 87, 95
2025-10-17 10:08:06, 3, 88, 95
2025-10-17 10:08:06, 4, 0, 83
2025-10-17 10:08:06, 5, 88, 83
2025-10-17 10:08:06, 6, 62, 83
2025-10-17 10:08:06, 7, 0, 83
2025-10-17 10:08:12, 0, 63, 95
2025-10-17 10:08:12, 1, 58, 95
2025-10-17 10:08:12, 2, 88, 95
2025-10-17 10:08:12, 3, 34, 95
2025-10-17 10:08:12, 4, 0, 83
2025-10-17 10:08:12, 5, 0, 83
2025-10-17 10:08:12, 6, 0, 83
2025-10-17 10:08:12, 7, 0, 83
2025-10-17 10:08:18, 0, 53, 95
2025-10-17 10:08:18, 1, 58, 95
2025-10-17 10:08:18, 2, 62, 95
2025-10-17 10:08:18, 3, 65, 95
2025-10-17 10:08:18, 4, 0, 83
2025-10-17 10:08:18, 5, 0, 83
2025-10-17 10:08:18, 6, 0, 83
2025-10-17 10:08:18, 7, 0, 83
2025-10-17 10:08:23, 0, 86, 95
2025-10-17 10:08:23, 1, 52, 95
2025-10-17 10:08:23, 2, 50, 95
2025-10-17 10:08:23, 3, 88, 95
2025-10-17 10:08:23, 4, 0, 83
2025-10-17 10:08:23, 5, 0, 83
2025-10-17 10:08:23, 6, 0, 83
2025-10-17 10:08:23, 7, 0, 83
2025-10-17 10:08:29, 0, 88, 95
2025-10-17 10:08:29, 1, 87, 95
2025-10-17 10:08:29, 2, 87, 95
2025-10-17 10:08:29, 3, 58, 95
2025-10-17 10:08:29, 4, 0, 83
2025-10-17 10:08:29, 5, 0, 83
2025-10-17 10:08:29, 6, 0, 83
2025-10-17 10:08:29, 7, 0, 83
2025-10-17 10:08:34, 0, 88, 95
2025-10-17 10:08:34, 1, 63, 95
2025-10-17 10:08:34, 2, 29, 95
2025-10-17 10:08:34, 3, 56, 95
2025-10-17 10:08:34, 4, 0, 83
2025-10-17 10:08:34, 5, 0, 83
2025-10-17 10:08:34, 6, 0, 83
2025-10-17 10:08:34, 7, 0, 83
2025-10-17 10:08:40, 0, 90, 95
2025-10-17 10:08:40, 1, 88, 95
2025-10-17 10:08:40, 2, 88, 95
2025-10-17 10:08:40, 3, 89, 95
2025-10-17 10:08:40, 4, 0, 83
2025-10-17 10:08:40, 5, 0, 83
2025-10-17 10:08:40, 6, 0, 83
2025-10-17 10:08:40, 7, 0, 83
2025-10-17 10:08:46, 0, 60, 95
2025-10-17 10:08:46, 1, 30, 95
2025-10-17 10:08:46, 2, 32, 95
2025-10-17 10:08:46, 3, 88, 95
2025-10-17 10:08:46, 4, 0, 83
2025-10-17 10:08:46, 5, 0, 83
2025-10-17 10:08:46, 6, 0, 83
2025-10-17 10:08:46, 7, 0, 83
2025-10-17 10:08:51, 0, 88, 95
2025-10-17 10:08:51, 1, 88, 95
2025-10-17 10:08:51, 2, 62, 95
2025-10-17 10:08:51, 3, 86, 95
2025-10-17 10:08:51, 4, 0, 83
2025-10-17 10:08:51, 5, 0, 83
2025-10-17 10:08:51, 6, 88, 83
2025-10-17 10:08:51, 7, 0, 83
2025-10-17 10:08:57, 0, 89, 95
2025-10-17 10:08:57, 1, 87, 95
2025-10-17 10:08:57, 2, 87, 95
2025-10-17 10:08:57, 3, 58, 95
2025-10-17 10:08:57, 4, 0, 83
2025-10-17 10:08:57, 5, 0, 83
2025-10-17 10:08:57, 6, 0, 83
2025-10-17 10:08:57, 7, 0, 83
2025-10-17 10:09:03, 0, 88, 95
2025-10-17 10:09:03, 1, 63, 95
2025-10-17 10:09:03, 2, 86, 95
2025-10-17 10:09:03, 3, 88, 95
2025-10-17 10:09:03, 4, 0, 83
2025-10-17 10:09:03, 5, 0, 83
2025-10-17 10:09:03, 6, 0, 83
2025-10-17 10:09:03, 7, 0, 83
2025-10-17 10:09:08, 0, 88, 95
2025-10-17 10:09:08, 1, 29, 95
2025-10-17 10:09:08, 2, 86, 95
2025-10-17 10:09:08, 3, 87, 95
2025-10-17 10:09:08, 4, 0, 83
2025-10-17 10:09:08, 5, 0, 83
2025-10-17 10:09:08, 6, 0, 83
2025-10-17 10:09:08, 7, 0, 83
2025-10-17 10:09:14, 0, 55, 95
2025-10-17 10:09:14, 1, 62, 95
2025-10-17 10:09:14, 2, 86, 95
2025-10-17 10:09:14, 3, 88, 95
2025-10-17 10:09:14, 4, 0, 83
2025-10-17 10:09:14, 5, 0, 83
2025-10-17 10:09:14, 6, 0, 83
2025-10-17 10:09:14, 7, 0, 83
2025-10-17 10:09:20, 0, 62, 95
2025-10-17 10:09:20, 1, 61, 95
2025-10-17 10:09:20, 2, 88, 95
2025-10-17 10:09:20, 3, 25, 95
2025-10-17 10:09:20, 4, 0, 83
2025-10-17 10:09:20, 5, 0, 83
2025-10-17 10:09:20, 6, 0, 83
2025-10-17 10:09:20, 7, 0, 83
2025-10-17 10:09:25, 0, 86, 95
2025-10-17 10:09:25, 1, 86, 95
2025-10-17 10:09:25, 2, 88, 95
2025-10-17 10:09:25, 3, 57, 95
2025-10-17 10:09:25, 4, 0, 83
2025-10-17 10:09:25, 5, 0, 83
2025-10-17 10:09:25, 6, 0, 83
2025-10-17 10:09:25, 7, 0, 83
2025-10-17 10:09:31, 0, 64, 95
2025-10-17 10:09:31, 1, 88, 95
2025-10-17 10:09:31, 2, 88, 95
2025-10-17 10:09:31, 3, 30, 95
2025-10-17 10:09:31, 4, 0, 83
2025-10-17 10:09:31, 5, 0, 83
2025-10-17 10:09:31, 6, 0, 83
2025-10-17 10:09:31, 7, 0, 83
2025-10-17 10:09:37, 0, 40, 95
2025-10-17 10:09:37, 1, 88, 95
2025-10-17 10:09:37, 2, 85, 95
2025-10-17 10:09:37, 3, 87, 95
2025-10-17 10:09:37, 4, 0, 83
2025-10-17 10:09:37, 5, 0, 83
2025-10-17 10:09:37, 6, 0, 83
2025-10-17 10:09:37, 7, 0, 83
2025-10-17 10:09:42, 0, 89, 95
2025-10-17 10:09:42, 1, 89, 95
2025-10-17 10:09:42, 2, 88, 95
2025-10-17 10:09:42, 3, 56, 95
2025-10-17 10:09:42, 4, 0, 83
2025-10-17 10:09:42, 5, 0, 83
2025-10-17 10:09:42, 6, 0, 83
2025-10-17 10:09:42, 7, 0, 83
2025-10-17 10:09:48, 0, 88, 95
2025-10-17 10:09:48, 1, 57, 95
2025-10-17 10:09:48, 2, 62, 95
2025-10-17 10:09:48, 3, 54, 95
2025-10-17 10:09:48, 4, 0, 83
2025-10-17 10:09:48, 5, 0, 83
2025-10-17 10:09:48, 6, 0, 83
2025-10-17 10:09:48, 7, 0, 83
2025-10-17 10:09:54, 0, 56, 95
2025-10-17 10:09:54, 1, 88, 95
2025-10-17 10:09:54, 2, 15, 95
2025-10-17 10:09:54, 3, 88, 95
2025-10-17 10:09:54, 4, 0, 83
2025-10-17 10:09:54, 5, 0, 83
2025-10-17 10:09:54, 6, 0, 83
2025-10-17 10:09:54, 7, 0, 83
2025-10-17 10:09:59, 0, 88, 95
2025-10-17 10:09:59, 1, 86, 95
2025-10-17 10:09:59, 2, 29, 95
2025-10-17 10:09:59, 3, 86, 95
2025-10-17 10:09:59, 4, 0, 83
2025-10-17 10:09:59, 5, 0, 83
2025-10-17 10:09:59, 6, 0, 83
2025-10-17 10:09:59, 7, 0, 83
2025-10-17 10:10:05, 0, 56, 95
2025-10-17 10:10:05, 1, 46, 95
2025-10-17 10:10:05, 2, 88, 95
2025-10-17 10:10:05, 3, 88, 95
2025-10-17 10:10:05, 4, 0, 83
2025-10-17 10:10:05, 5, 0, 83
2025-10-17 10:10:05, 6, 0, 83
2025-10-17 10:10:05, 7, 0, 83
2025-10-17 10:10:10, 0, 33, 95
2025-10-17 10:10:10, 1, 87, 95
2025-10-17 10:10:10, 2, 87, 95
2025-10-17 10:10:10, 3, 88, 95
2025-10-17 10:10:10, 4, 0, 83
2025-10-17 10:10:10, 5, 0, 83
2025-10-17 10:10:10, 6, 0, 83
2025-10-17 10:10:10, 7, 0, 83
2025-10-17 10:10:16, 0, 88, 95
2025-10-17 10:10:16, 1, 62, 95
2025-10-17 10:10:16, 2, 58, 95
2025-10-17 10:10:16, 3, 88, 95
2025-10-17 10:10:16, 4, 0, 83
2025-10-17 10:10:16, 5, 0, 83
2025-10-17 10:10:16, 6, 0, 83
2025-10-17 10:10:16, 7, 0, 83
2025-10-17 10:10:22, 0, 87, 95
2025-10-17 10:10:22, 1, 87, 95
2025-10-17 10:10:22, 2, 61, 95
2025-10-17 10:10:22, 3, 56, 95
2025-10-17 10:10:22, 4, 0, 83
2025-10-17 10:10:22, 5, 0, 83
2025-10-17 10:10:22, 6, 0, 83
2025-10-17 10:10:22, 7, 0, 83
2025-10-17 10:10:27, 0, 0, 95
2025-10-17 10:10:27, 1, 22, 95
2025-10-17 10:10:27, 2, 88, 95
2025-10-17 10:10:27, 3, 90, 95
2025-10-17 10:10:27, 4, 0, 83
2025-10-17 10:10:27, 5, 0, 83
2025-10-17 10:10:27, 6, 0, 83
2025-10-17 10:10:27, 7, 0, 83
2025-10-17 10:10:33, 0, 88, 95
2025-10-17 10:10:33, 1, 88, 95
2025-10-17 10:10:33, 2, 63, 95
2025-10-17 10:10:33, 3, 58, 95
2025-10-17 10:10:33, 4, 0, 83
2025-10-17 10:10:33, 5, 0, 83
2025-10-17 10:10:33, 6, 0, 83
2025-10-17 10:10:33, 7, 0, 83
2025-10-17 10:10:39, 0, 86, 95
2025-10-17 10:10:39, 1, 88, 95
2025-10-17 10:10:39, 2, 61, 95
2025-10-17 10:10:39, 3, 89, 95
2025-10-17 10:10:39, 4, 0, 83
2025-10-17 10:10:39, 5, 0, 83
2025-10-17 10:10:39, 6, 0, 83
2025-10-17 10:10:39, 7, 0, 83
2025-10-17 10:10:44, 0, 88, 95
2025-10-17 10:10:44, 1, 31, 95
2025-10-17 10:10:44, 2, 88, 95
2025-10-17 10:10:44, 3, 87, 95
2025-10-17 10:10:44, 4, 0, 83
2025-10-17 10:10:44, 5, 0, 83
2025-10-17 10:10:44, 6, 0, 83
2025-10-17 10:10:44, 7, 0, 83
2025-10-17 10:10:50, 0, 88, 95
2025-10-17 10:10:50, 1, 30, 95
2025-10-17 10:10:50, 2, 88, 95
2025-10-17 10:10:50, 3, 89, 95
2025-10-17 10:10:50, 4, 0, 83
2025-10-17 10:10:50, 5, 0, 83
2025-10-17 10:10:50, 6, 0, 83
2025-10-17 10:10:50, 7, 0, 83
2025-10-17 10:10:55, 0, 88, 95
2025-10-17 10:10:55, 1, 61, 95
2025-10-17 10:10:55, 2, 86, 95
2025-10-17 10:10:55, 3, 88, 95
2025-10-17 10:10:55, 4, 0, 83
2025-10-17 10:10:55, 5, 0, 83
2025-10-17 10:10:55, 6, 0, 83
2025-10-17 10:10:55, 7, 0, 83
2025-10-17 10:11:01, 0, 87, 95
2025-10-17 10:11:01, 1, 87, 95
2025-10-17 10:11:01, 2, 23, 95
2025-10-17 10:11:01, 3, 89, 95
2025-10-17 10:11:01, 4, 0, 83
2025-10-17 10:11:01, 5, 0, 83
2025-10-17 10:11:01, 6, 0, 83
2025-10-17 10:11:01, 7, 0, 83
2025-10-17 10:11:07, 0, 62, 95
2025-10-17 10:11:07, 1, 88, 95
2025-10-17 10:11:07, 2, 62, 95
2025-10-17 10:11:07, 3, 58, 95
2025-10-17 10:11:07, 4, 0, 83
2025-10-17 10:11:07, 5, 88, 83
2025-10-17 10:11:07, 6, 0, 83
2025-10-17 10:11:07, 7, 0, 83
2025-10-17 10:11:13, 0, 87, 95
2025-10-17 10:11:13, 1, 21, 95
2025-10-17 10:11:13, 2, 88, 95
2025-10-17 10:11:13, 3, 87, 95
2025-10-17 10:11:13, 4, 0, 83
2025-10-17 10:11:13, 5, 0, 83
2025-10-17 10:11:13, 6, 0, 83
2025-10-17 10:11:13, 7, 0, 83
2025-10-17 10:11:18, 0, 88, 95
2025-10-17 10:11:18, 1, 88, 95
2025-10-17 10:11:18, 2, 62, 95
2025-10-17 10:11:18, 3, 49, 95
2025-10-17 10:11:18, 4, 0, 83
2025-10-17 10:11:18, 5, 0, 83
2025-10-17 10:11:18, 6, 0, 83
2025-10-17 10:11:18, 7, 0, 83
2025-10-17 10:11:24, 0, 88, 95
2025-10-17 10:11:24, 1, 88, 95
2025-10-17 10:11:24, 2, 86, 95
2025-10-17 10:11:24, 3, 57, 95
2025-10-17 10:11:24, 4, 0, 83
2025-10-17 10:11:24, 5, 0, 83
2025-10-17 10:11:24, 6, 0, 83
2025-10-17 10:11:24, 7, 0, 83
2025-10-17 10:11:30, 0, 59, 95
2025-10-17 10:11:30, 1, 86, 95
2025-10-17 10:11:30, 2, 85, 95
2025-10-17 10:11:30, 3, 88, 95
2025-10-17 10:11:30, 4, 0, 83
2025-10-17 10:11:30, 5, 0, 83
2025-10-17 10:11:30, 6, 0, 83
2025-10-17 10:11:30, 7, 0, 83
2025-10-17 10:11:35, 0, 21, 95
2025-10-17 10:11:35, 1, 87, 95
2025-10-17 10:11:35, 2, 85, 95
2025-10-17 10:11:35, 3, 64, 95
2025-10-17 10:11:35, 4, 0, 83
2025-10-17 10:11:35, 5, 0, 83
2025-10-17 10:11:35, 6, 0, 83
2025-10-17 10:11:35, 7, 0, 83
2025-10-17 10:11:41, 0, 61, 95
2025-10-17 10:11:41, 1, 86, 95
2025-10-17 10:11:41, 2, 86, 95
2025-10-17 10:11:41, 3, 87, 95
2025-10-17 10:11:41, 4, 0, 83
2025-10-17 10:11:41, 5, 0, 83
2025-10-17 10:11:41, 6, 0, 83
2025-10-17 10:11:41, 7, 0, 83
2025-10-17 10:11:47, 0, 61, 95
2025-10-17 10:11:47, 1, 57, 95
2025-10-17 10:11:47, 2, 62, 95
2025-10-17 10:11:47, 3, 88, 95
2025-10-17 10:11:47, 4, 0, 83
2025-10-17 10:11:47, 5, 0, 83
2025-10-17 10:11:47, 6, 0, 83
2025-10-17 10:11:47, 7, 0, 83
2025-10-17 10:11:52, 0, 61, 95
2025-10-17 10:11:52, 1, 88, 95
2025-10-17 10:11:52, 2, 86, 95
2025-10-17 10:11:52, 3, 87, 95
2025-10-17 10:11:52, 4, 0, 83
2025-10-17 10:11:52, 5, 0, 83
2025-10-17 10:11:52, 6, 0, 83
2025-10-17 10:11:52, 7, 0, 83
2025-10-17 10:11:58, 0, 87, 95
2025-10-17 10:11:58, 1, 87, 95
2025-10-17 10:11:58, 2, 53, 95
2025-10-17 10:11:58, 3, 63, 95
2025-10-17 10:11:58, 4, 0, 83
2025-10-17 10:11:58, 5, 0, 83
2025-10-17 10:11:58, 6, 0, 83
2025-10-17 10:11:58, 7, 0, 83
2025-10-17 10:12:03, 0, 88, 95
2025-10-17 10:12:03, 1, 87, 95
2025-10-17 10:12:03, 2, 86, 95
2025-10-17 10:12:03, 3, 87, 95
2025-10-17 10:12:03, 4, 0, 83
2025-10-17 10:12:03, 5, 0, 83
2025-10-17 10:12:03, 6, 0, 83
2025-10-17 10:12:03, 7, 0, 83
2025-10-17 10:12:09, 0, 61, 95
2025-10-17 10:12:09, 1, 61, 95
2025-10-17 10:12:09, 2, 59, 95
2025-10-17 10:12:09, 3, 64, 95
2025-10-17 10:12:09, 4, 0, 83
2025-10-17 10:12:09, 5, 0, 83
2025-10-17 10:12:09, 6, 0, 83
2025-10-17 10:12:09, 7, 0, 83
2025-10-17 10:12:15, 0, 90, 95
2025-10-17 10:12:15, 1, 87, 95
2025-10-17 10:12:15, 2, 22, 95
2025-10-17 10:12:15, 3, 90, 95
2025-10-17 10:12:15, 4, 0, 83
2025-10-17 10:12:15, 5, 0, 83
2025-10-17 10:12:15, 6, 0, 83
2025-10-17 10:12:15, 7, 0, 83
2025-10-17 10:12:20, 0, 79, 95
2025-10-17 10:12:20, 1, 29, 95
2025-10-17 10:12:20, 2, 88, 95
2025-10-17 10:12:20, 3, 62, 95
2025-10-17 10:12:20, 4, 0, 83
2025-10-17 10:12:20, 5, 0, 83
2025-10-17 10:12:20, 6, 0, 83
2025-10-17 10:12:20, 7, 0, 83
2025-10-17 10:12:26, 0, 29, 95
2025-10-17 10:12:26, 1, 87, 95
2025-10-17 10:12:26, 2, 0, 95
2025-10-17 10:12:26, 3, 26, 95
2025-10-17 10:12:26, 4, 0, 83
2025-10-17 10:12:26, 5, 0, 83
2025-10-17 10:12:26, 6, 0, 83
2025-10-17 10:12:26, 7, 0, 83
2025-10-17 10:12:32, 0, 88, 95
2025-10-17 10:12:32, 1, 56, 95
2025-10-17 10:12:32, 2, 61, 95
2025-10-17 10:12:32, 3, 29, 95
2025-10-17 10:12:32, 4, 0, 83
2025-10-17 10:12:32, 5, 0, 83
2025-10-17 10:12:32, 6, 0, 83
2025-10-17 10:12:32, 7, 0, 83
2025-10-17 10:12:37, 0, 60, 95
2025-10-17 10:12:37, 1, 64, 95
2025-10-17 10:12:37, 2, 88, 95
2025-10-17 10:12:37, 3, 87, 95
2025-10-17 10:12:37, 4, 0, 83
2025-10-17 10:12:37, 5, 0, 83
2025-10-17 10:12:37, 6, 0, 83
2025-10-17 10:12:37, 7, 0, 83
2025-10-17 10:12:43, 0, 88, 95
2025-10-17 10:12:43, 1, 89, 95
2025-10-17 10:12:43, 2, 87, 95
2025-10-17 10:12:43, 3, 54, 95
2025-10-17 10:12:43, 4, 0, 83
2025-10-17 10:12:43, 5, 0, 83
2025-10-17 10:12:43, 6, 0, 83
2025-10-17 10:12:43, 7, 0, 83
2025-10-17 10:12:48, 0, 60, 95
2025-10-17 10:12:48, 1, 63, 95
2025-10-17 10:12:48, 2, 61, 95
2025-10-17 10:12:48, 3, 62, 95
2025-10-17 10:12:48, 4, 0, 83
2025-10-17 10:12:48, 5, 0, 83
2025-10-17 10:12:48, 6, 0, 83
2025-10-17 10:12:48, 7, 0, 83
2025-10-17 10:12:54, 0, 88, 95
2025-10-17 10:12:54, 1, 88, 95
2025-10-17 10:12:54, 2, 85, 95
2025-10-17 10:12:54, 3, 88, 95
2025-10-17 10:12:54, 4, 0, 83
2025-10-17 10:12:54, 5, 0, 83
2025-10-17 10:12:54, 6, 0, 83
2025-10-17 10:12:54, 7, 0, 83
2025-10-17 10:13:00, 0, 60, 95
2025-10-17 10:13:00, 1, 60, 95
2025-10-17 10:13:00, 2, 55, 95
2025-10-17 10:13:00, 3, 54, 95
2025-10-17 10:13:00, 4, 0, 83
2025-10-17 10:13:00, 5, 0, 83
2025-10-17 10:13:00, 6, 0, 83
2025-10-17 10:13:00, 7, 0, 83
2025-10-17 10:13:05, 0, 85, 95
2025-10-17 10:13:05, 1, 89, 95
2025-10-17 10:13:05, 2, 89, 95
2025-10-17 10:13:05, 3, 89, 95
2025-10-17 10:13:05, 4, 0, 83
2025-10-17 10:13:05, 5, 0, 83
2025-10-17 10:13:05, 6, 0, 83
2025-10-17 10:13:05, 7, 0, 83
2025-10-17 10:13:11, 0, 47, 95
2025-10-17 10:13:11, 1, 87, 95
2025-10-17 10:13:11, 2, 87, 95
2025-10-17 10:13:11, 3, 88, 95
2025-10-17 10:13:11, 4, 0, 83
2025-10-17 10:13:11, 5, 0, 83
2025-10-17 10:13:11, 6, 0, 83
2025-10-17 10:13:11, 7, 0, 83
2025-10-17 10:13:17, 0, 45, 95
2025-10-17 10:13:17, 1, 16, 95
2025-10-17 10:13:17, 2, 88, 95
2025-10-17 10:13:17, 3, 34, 95
2025-10-17 10:13:17, 4, 0, 83
2025-10-17 10:13:17, 5, 0, 83
2025-10-17 10:13:17, 6, 0, 83
2025-10-17 10:13:17, 7, 0, 83
2025-10-17 10:13:22, 0, 66, 95
2025-10-17 10:13:22, 1, 37, 95
2025-10-17 10:13:22, 2, 88, 95
2025-10-17 10:13:22, 3, 53, 95
2025-10-17 10:13:22, 4, 0, 83
2025-10-17 10:13:22, 5, 0, 83
2025-10-17 10:13:22, 6, 0, 83
2025-10-17 10:13:22, 7, 0, 83
2025-10-17 10:13:28, 0, 88, 95
2025-10-17 10:13:28, 1, 31, 95
2025-10-17 10:13:28, 2, 87, 95
2025-10-17 10:13:28, 3, 89, 95
2025-10-17 10:13:28, 4, 0, 83
2025-10-17 10:13:28, 5, 0, 83
2025-10-17 10:13:28, 6, 0, 83
2025-10-17 10:13:28, 7, 0, 83
2025-10-17 10:13:34, 0, 90, 95
2025-10-17 10:13:34, 1, 58, 95
2025-10-17 10:13:34, 2, 17, 95
2025-10-17 10:13:34, 3, 88, 95
2025-10-17 10:13:34, 4, 0, 83
2025-10-17 10:13:34, 5, 0, 83
2025-10-17 10:13:34, 6, 0, 83
2025-10-17 10:13:34, 7, 0, 83
2025-10-17 10:13:39, 0, 59, 95
2025-10-17 10:13:39, 1, 59, 95
2025-10-17 10:13:39, 2, 60, 95
2025-10-17 10:13:39, 3, 28, 95
2025-10-17 10:13:39, 4, 0, 83
2025-10-17 10:13:39, 5, 0, 83
2025-10-17 10:13:39, 6, 0, 83
2025-10-17 10:13:39, 7, 0, 83
2025-10-17 10:13:45, 0, 90, 95
2025-10-17 10:13:45, 1, 89, 95
2025-10-17 10:13:45, 2, 90, 95
2025-10-17 10:13:45, 3, 89, 95
2025-10-17 10:13:45, 4, 0, 83
2025-10-17 10:13:45, 5, 0, 83
2025-10-17 10:13:45, 6, 0, 83
2025-10-17 10:13:45, 7, 0, 83
2025-10-17 10:13:50, 0, 61, 95
2025-10-17 10:13:50, 1, 87, 95
2025-10-17 10:13:50, 2, 64, 95
2025-10-17 10:13:50, 3, 61, 95
2025-10-17 10:13:50, 4, 0, 83
2025-10-17 10:13:50, 5, 0, 83
2025-10-17 10:13:50, 6, 0, 83
2025-10-17 10:13:50, 7, 0, 83
2025-10-17 10:13:56, 0, 89, 95
2025-10-17 10:13:56, 1, 90, 95
2025-10-17 10:13:56, 2, 45, 95
2025-10-17 10:13:56, 3, 56, 95
2025-10-17 10:13:56, 4, 0, 83
2025-10-17 10:13:56, 5, 0, 83
2025-10-17 10:13:56, 6, 0, 83
2025-10-17 10:13:56, 7, 0, 83
2025-10-17 10:14:02, 0, 88, 95
2025-10-17 10:14:02, 1, 16, 95
2025-10-17 10:14:02, 2, 87, 95
2025-10-17 10:14:02, 3, 87, 95
2025-10-17 10:14:02, 4, 0, 83
2025-10-17 10:14:02, 5, 0, 83
2025-10-17 10:14:02, 6, 0, 83
2025-10-17 10:14:02, 7, 0, 83
2025-10-17 10:14:07, 0, 88, 95
2025-10-17 10:14:07, 1, 88, 95
2025-10-17 10:14:07, 2, 63, 95
2025-10-17 10:14:07, 3, 88, 95
2025-10-17 10:14:07, 4, 0, 83
2025-10-17 10:14:07, 5, 0, 83
2025-10-17 10:14:07, 6, 0, 83
2025-10-17 10:14:07, 7, 0, 83
2025-10-17 10:14:13, 0, 60, 95
2025-10-17 10:14:13, 1, 58, 95
2025-10-17 10:14:13, 2, 88, 95
2025-10-17 10:14:13, 3, 23, 95
2025-10-17 10:14:13, 4, 0, 83
2025-10-17 10:14:13, 5, 0, 83
2025-10-17 10:14:13, 6, 0, 83
2025-10-17 10:14:13, 7, 0, 83
2025-10-17 10:14:19, 0, 89, 95
2025-10-17 10:14:19, 1, 87, 95
2025-10-17 10:14:19, 2, 89, 95
2025-10-17 10:14:19, 3, 59, 95
2025-10-17 10:14:19, 4, 0, 83
2025-10-17 10:14:19, 5, 0, 83
2025-10-17 10:14:19, 6, 0, 83
2025-10-17 10:14:19, 7, 0, 83
2025-10-17 10:14:24, 0, 61, 95
2025-10-17 10:14:24, 1, 87, 95
2025-10-17 10:14:24, 2, 59, 95
2025-10-17 10:14:24, 3, 88, 95
2025-10-17 10:14:24, 4, 0, 83
2025-10-17 10:14:24, 5, 0, 83
2025-10-17 10:14:24, 6, 0, 83
2025-10-17 10:14:24, 7, 0, 83
2025-10-17 10:14:30, 0, 87, 95
2025-10-17 10:14:30, 1, 87, 95
2025-10-17 10:14:30, 2, 61, 95
2025-10-17 10:14:30, 3, 88, 95
2025-10-17 10:14:30, 4, 0, 83
2025-10-17 10:14:30, 5, 0, 83
2025-10-17 10:14:30, 6, 0, 83
2025-10-17 10:14:30, 7, 0, 83
2025-10-17 10:14:35, 0, 11, 95
2025-10-17 10:14:35, 1, 88, 95
2025-10-17 10:14:35, 2, 87, 95
2025-10-17 10:14:35, 3, 22, 95
2025-10-17 10:14:35, 4, 0, 83
2025-10-17 10:14:35, 5, 0, 83
2025-10-17 10:14:35, 6, 0, 83
2025-10-17 10:14:35, 7, 0, 83
2025-10-17 10:14:41, 0, 57, 95
2025-10-17 10:14:41, 1, 63, 95
